0.235187 0.92476 -246.241 -968.224
0.176653 0.937704 -184.956 -981.776
0.117422 0.946946 -122.941 -991.453
0.0577272 0.952451 -60.4403 -997.216
-0.00219544 0.954196 2.29863 -999.043
-0.0621094 0.952175 65.0285 -996.927
-0.121778 0.946396 127.502 -990.876
-0.180966 0.936881 189.472 -980.914
-0.23944 0.923668 250.694 -967.081
-0.296969 0.90681 310.926 -949.43
-0.353326 0.886372 369.932 -928.032
-0.408288 0.862436 427.477 -902.971
-0.461638 0.835096 483.335 -874.345
-0.513166 0.804459 537.285 -842.269
-0.562669 0.770648 589.115 -806.868
-0.609951 0.733794 638.619 -768.283
-0.654826 0.694045 685.603 -726.665
-0.697116 0.651555 729.88 -682.179
-0.736654 0.606495 771.277 -635
-0.773285 0.55904 809.629 -585.315
-0.806863 0.509378 844.786 -533.319
-0.837257 0.457707 876.608 -479.219
-0.864346 0.404228 904.97 -423.227
-0.888024 0.349154 929.761 -365.564
-0.908196 0.292702 950.881 -306.459
-0.924784 0.235095 968.249 -246.144
-0.937721 0.176559 981.794 -184.858
-0.946958 0.117327 991.465 -122.842
-0.952456 0.0576319 997.222 -60.3406
-0.954196 -0.00229089 999.043 2.39857
-0.952169 -0.0622046 996.921 65.1282
-0.946384 -0.121873 990.864 127.601
-0.936863 -0.18106 980.895 189.57
-0.923644 -0.239533 967.056 250.791
-0.90678 -0.29706 949.399 311.021
-0.886337 -0.353414 927.995 370.025
-0.862395 -0.408374 902.928 427.567
-0.83505 -0.461722 874.297 483.422
-0.804408 -0.513247 842.215 537.369
-0.770591 -0.562746 806.809 589.195
-0.733733 -0.610025 768.219 638.696
-0.693979 -0.654895 726.596 685.675
-0.651486 -0.697181 682.105 729.948
-0.606421 -0.736715 634.923 771.34
-0.558962 -0.773341 585.234 809.688
-0.509298 -0.806914 533.235 844.839
-0.457623 -0.837303 479.131 876.656
-0.404142 -0.864387 423.136 905.013
-0.349065 -0.888059 365.471 929.797
-0.292611 -0.908225 306.364 950.912
-0.235002 -0.924807 246.047 968.273
-0.176466 -0.937739 184.759 981.813
-0.117232 -0.94697 122.742 991.477
-0.0575366 -0.952462 60.2408 997.228
0.00238635 -0.954195 -2.49851 999.043
0.0622999 -0.952163 -65.228 996.914
0.121968 -0.946371 -127.7 990.851
0.181154 -0.936845 -189.668 980.876
0.239625 -0.92362 -250.887 967.031
0.29715 -0.90675 -311.116 949.368
0.353503 -0.886302 -370.117 927.958
0.40846 -0.862354 -427.658 902.885
0.461805 -0.835003 -483.51 874.249
0.513327 -0.804357 -537.454 842.162
0.562823 -0.770535 -589.276 806.75
0.610098 -0.733672 -638.773 768.155
0.654965 -0.693914 -685.748 726.527
0.697246 -0.651416 -730.017 682.032
0.736775 -0.606347 -771.404 634.845
0.773397 -0.558885 -809.746 585.153
0.806965 -0.509217 -844.893 533.15
0.837349 -0.457539 -876.704 479.043
0.864427 -0.404055 -905.055 423.046
0.888094 -0.348976 -929.834 365.378
0.908255 -0.29252 -950.943 306.269
0.924831 -0.23491 -968.298 245.95
0.937757 -0.176372 -981.831 184.661
0.946981 -0.117138 -991.489 122.643
0.952468 -0.0574413 -997.234 60.1411
0.954195 0.0024818 -999.042 -2.59845
0.952156 0.0623951 -996.908 -65.3277
0.946359 0.122062 -990.838 -127.799
0.936827 0.181247 -980.857 -189.766
0.923596 0.239717 -967.005 -250.984
