99.8905 -0.0230857 44.9668 34.2058 60.3793 -79.5767 54.4336 -15.1339
99.8894 -0.0218808 43.4653 40.5044 65.2793 -75.6075 59.065 -6.4162
99.8882 -0.0205199 42.0803 46.3837 69.9192 -71.337 62.5804 2.42785
99.8871 -0.0190074 40.8966 51.8624 74.2804 -66.7822 65.0843 11.237
99.8861 -0.0173482 39.9773 56.9666 78.3456 -61.9613 66.6902 19.8946
99.8852 -0.0155479 39.3661 61.7234 82.0987 -56.8934 67.5087 28.3204
99.8843 -0.013613 39.0912 66.1569 85.5245 -51.5987 67.642 36.4612
99.8834 -0.01155 39.1686 70.2867 88.6095 -46.0984 67.1814 44.2839
99.8827 -0.00936646 39.6051 74.1272 91.3413 -40.4144 66.2067 51.7695
99.882 -0.0070701 40.4005 77.6883 93.7091 -34.5692 64.7874 58.9089
99.8814 -0.00466923 41.5491 80.9755 95.7033 -28.5862 62.9834 65.6998
99.8809 -0.00217257 43.0415 83.9909 97.3161 -22.4893 60.8462 72.1442
99.8805 0.000410764 44.8649 86.7337 98.541 -16.3027 58.4204 78.2474
99.8801 0.00307129 47.0041 89.2009 99.3731 -10.0511 55.7444 84.0163
99.8799 0.00579922 49.4418 91.3878 99.8091 -3.75933 52.8516 89.459
99.8797 0.00858448 52.1591 93.2887 99.8473 2.5474 49.771 94.5844
99.8797 0.0114167 55.1359 94.8974 99.4874 8.84402 46.5278 99.4014
99.8797 0.0142855 58.3506 96.2072 98.7309 15.1054 43.1443 103.919
99.8798 0.0171801 61.781 97.2116 97.5808 21.3066 39.6401 108.146
99.88 0.0200897 65.404 97.9045 96.0417 27.4229 36.0326 112.092
99.8803 0.0230034 69.1956 98.2801 94.1197 33.43 32.337 115.764
99.8807 0.0259105 73.1316 98.3338 91.8225 39.3037 28.5674 119.171
99.8812 0.0287999 77.1871 98.0616 89.1593 45.0209 24.7359 122.32
99.8818 0.0316609 81.3372 97.4608 86.1406 50.5586 20.8538 125.218
99.8824 0.0344827 85.5564 96.5298 82.7785 55.8948 16.9312 127.872
99.8831 0.0372548 89.8196 95.2684 79.0863 61.0082 12.9772 130.289
99.884 0.0399668 94.1014 93.6777 75.0789 65.8784 9.00035 132.475
99.8849 0.0426085 98.3768 91.7602 70.7722 70.486 5.00834 134.435
99.8858 0.0451699 102.621 89.5199 66.1833 74.8127 1.00832 136.176
99.8869 0.0476416 106.809 86.9622 61.3306 78.8412 -2.99309 137.701
99.888 0.0500141 110.918 84.0941 56.2334 82.5555 -6.98971 139.017
99.8891 0.0522785 114.923 80.9241 50.912 85.9407 -10.9757 140.127
99.8903 0.0544265 118.804 77.462 45.3877 88.9834 -14.9457 141.036
99.8916 0.0564498 122.536 73.7192 39.6824 91.6714 -18.8945 141.749
99.8929 0.0583408 126.101 69.7084 33.819 93.994 -22.8173 142.267
99.8943 0.0600925 129.477 65.4437 27.8207 95.9421 -26.7092 142.597
99.8957 0.061698 132.647 60.9404 21.7115 97.5078 -30.5658 142.74
99.8972 0.0631514 135.592 56.215 15.5157 98.6849 -34.3829 142.7
99.8986 0.0644468 138.297 51.2854 9.25812 99.4687 -38.1561 142.48
99.9001 0.0655792 140.747 46.1703 2.9636 99.8562 -41.8814 142.082
99.9016 0.0665439 142.928 40.8894 -3.34275 99.8457 -45.5547 141.51
99.9032 0.0673368 144.829 35.4635 -9.6358 99.4374 -49.1722 140.767
99.9047 0.0679543 146.439 29.9138 -15.8905 98.6329 -52.7299 139.853
99.9062 0.0683931 147.75 24.2625 -22.0819 97.4354 -56.2241 138.772
99.9078 0.0686506 148.755 18.5324 -28.1853 95.8497 -59.6507 137.525
